SLHS 5132, "Clinical Practice II: Clinical Practice in Varied Work Settings", "Explores knowledge and skills specific to working in public school, medical, and private practice settings. Coursework will address required data collection, reporting, and accountability for specific work settings; aspects of billing, coding, and reimbursement where applicable; working effectively on interdisciplinary teams; supervision of support personnel; aspects of diversity, equity, and inclusion including cultural humility, responsiveness, and competence; overview of education and healthcare landscapes with implications for service delivery; service delivery models; and implementation of federal and state regulations and rules in different clinical settings."
SLHS 5252, "Acquired Language Disorders in Adults", "Introduces the neural bases and medical etiologies of acquired language disorders in adults, explores the ways in which normal language processing may become disordered, and studies current methods of evaluation and treatment design. Recommended prerequisite: undergraduate background in SLHS."
SLHS 5292, "Neurogenic Speech Disorders in Adults", "Presents the neural bases of normal and disordered speech motor control, teaches assessment and treatment of motor speech disorders in adults, and applies motor control research to clinical problems."
SLHS 5352, "Bilinguals with Communication Disorders", "Covers current empirical research regarding the linguistic and cognitive system of bilinguals with and without communication disorders. Address cross-cultural and cross-linguistic issues in selection and implementation of assessment and intervention procedures. Discuss various intervention strategies for working with bilinguals and their families."
SLHS 5362, "Fluency Disorders", "Exploration of the nature, differential diagnosis and treatment of fluency disorders across the life-span. Students will develop the requisite skills and knowledge base to provide prevention, consultation, assessment and intervention for fluency disorders. Research bearing on affective, behavioral and cognitive components of stuttering will be reviewed, along with recent data on the neural bases of the disorder. A broad range of treatment approaches will be discussed and demonstrated."
SLHS 5555, "Advanced Topics in Social Communication: Autism Spectrum Disorders", "Students will acquire knowledge and skills in the appropriate selection, application and evaluation of interventions for children, adolescents and adults with autism spectrum disorders (ASD) and their families. Evaluation and diagnosis, including development of the IFSP and IEP, will be addressed."
SLHS 5576, "Neuroanatomy and Neurophysiology of Communication", "Provides an introduction to the neuroanatomy and neurophysiology that collectively give rise to human communication including speech perception and production. We will consider how speech, language and hearing are represented in and controlled by the central nervous system and how neuropathologies affect processes of communication."
SLHS 5602, "Communication Challenges in Children: Birth to Six", "Emphasizes nature and profile of language and communication disorders affecting infants and young children. Facilitates integration of clinical and theoretical perspectives with specific approaches for family-centered assessment and intervention principles, models and techniques."
SLHS 5898, "Practicum 1: Speech-Language-Learning Diagnosis, Assessment, and Intervention: Clinical Practicum: 1st Years", "Offers on-campus and off-campus supervised clinical practice in diagnosis, assessment, and intervention of speech-language-hearing disorders in children and adults."
SLHS 5898, "Practicum 1: Speech-Language-Learning Diagnosis, Assessment, and Intervention: Clinical Practicum: 2nd Years", "Offers on-campus and off-campus supervised clinical practice in diagnosis, assessment, and intervention of speech-language-hearing disorders in children and adults."
SLHS 5918, "Audiology Clinical Practicum: Lab", "Provides clinical training in the on site Speech, Language and Hearing Center in skills including audiology identification, evaluation and management for adults and children with hearing loss. May be repeated up to 16 total credit hours."
SLHS 5928, "Audiology Clinical Practicum: Level 1", "Provides clinical training in an off-campus educational audiology facility in identification, evaluation and management for adults and children with hearing loss. Schedule is variable with a minimum requirement of 16 hours on rotation per week. May be repeated up to 15 total credit hours."
SLHS 5930, "Speech Language Pathology Assistant Internship", "Placement for 15-18 hours per week for a total of 180 clock hours including a minimum of 50% supervised provision of 80 hours of direct intervention (in-person/virtual) with students on caseload.  SLPA interns will complete tasks for mentor/supervisor including file reviews, scheduling, research of evidence-based practices, materials preparation, observation of intervention and IEP meetings, and provide other assistance as specified by mentor and within the scope of practice of an SLPA (Asha, 2013). Competency development and professional growth will be documented through midterm formal conferences and final semester ratings of specific competencies and completion of internship assignments. Students must be accepted into the SLPA certificate program to enroll in this course."
